"InChI=1S/C20H19F21O7/c21-11(22,7-10(44)48-6-5-46-2-1-45-3-4-47-8-9(42)43)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)17(33,34)18(35,36)19(37,38)20(39,40)41/h10,44H,1-8H2,(H,42,43)",LNDWJWBDABVAQZ-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CC(OCCOCCOCCOCC(O)=O)O)F)F)F)F)F)F)F)F)F)F,,,C20H19F21O7,770.079545568,4.131400000000003,2,1,1,BTM00023,BTM00023,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C20H19F21O6/c21-11(22,1-2-44-3-4-45-5-6-46-7-8-47-9-10(42)43)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)17(33,34)18(35,36)19(37,38)20(39,40)41/h1-9H2,(H,42,43)",ALCICJRPLWKMMG-UHFFFAOYSA-N,,754.0846
"InChI=1S/C20H19F21O7/c21-11(22,1-2-46-8-10(44)48-6-5-45-3-4-47-7-9(42)43)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)17(33,34)18(35,36)19(37,38)20(39,40)41/h10,44H,1-8H2,(H,42,43)",IKEMQHOVEBSMID-UHFFFAOYSA-N,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCC(OCCOCCOCC(O)=O)O)F)F)F)F)F)F)F)F)F)F,,,C20H19F21O7,770.079545568,4.6750000000000025,2,1,1,BTM00024,BTM00024,Hydroxylation from CyProduct,BTMR1328,CYP3A4,HUMAN,,FC(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(C(F)(CCOCCOCCOCCOCC(O)=O)F)F)F)F)F)F)F)F)F)F,"InChI=1S/C20H19F21O6/c21-11(22,1-2-44-3-4-45-5-6-46-7-8-47-9-10(42)43)12(23,24)13(25,26)14(27,28)15(29,30)16(31,32)17(33,34)18(35,36)19(37,38)20(39,40)41/h1-9H2,(H,42,43)",ALCICJRPLWKMMG-UHFFFAOYSA-N,,754.0846
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C4H4F3NO3/c5-4(6,7)3(11)8-1-2(9)10/h1H2,(H,8,11)(H,9,10)",IFAXXCBMQJNCCF-UHFFFAOYSA-N,O=C(C(F)(F)F)NCC(O)=O,,,C4H4F3NO3,171.014327648,0.13150000000000012,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,O=C(O)C(F)(F)F,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,,113.9928
"InChI=1S/C8H9F3O8/c9-8(10,11)7(17)19-6-3(14)1(12)2(13)4(18-6)5(15)16/h1-4,6,12-14H,(H,15,16)",MDKXZUHCIXIOSY-UHFFFAOYSA-N,O=C(OC1OC(C(O)C(O)C1O)C(O)=O)C(F)(F)F,,,C8H9F3O8,290.024951908,-0.8372000000000002,0,1,1,BTM00002,BTM00002,O-Glucuronidation of aliphatic acid,BTMR0167,EC 2.4.1.17,HUMAN,,O=C(O)C(F)(F)F,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,,113.9928
"InChI=1S/C9H14F3NO4/c1-13(2,3)5-6(4-7(14)15)17-8(16)9(10,11)12/h6H,4-5H2,1-3H3",CCTLMGHDVXEHJX-UHFFFAOYSA-N,O=C(C(F)(F)F)OC(C[N+](C)(C)C)CC([O-])=O,,,C9H14F3NO4,257.08749258800003,-1.0516000000000005,0,0,0,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,O=C(O)C(F)(F)F,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,,113.9928
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/CHF3O3S/c2-1(3,4)8(5,6)7/h(H,5,6,7)",ITMCEJHCFYSIIV-UHFFFAOYSA-N,O=S(=O)(C(F)(F)F)O,,,CHF3O3S,149.95984955199998,1.3531000000000002,0,0,0,BTM00001,BTM00001,Hydrolysis from CyProduct,BTMR1341,CYP2E1,HUMAN,BTM00001,O=S(=O)(C(F)(F)F)O,"InChI=1S/CHF3O3S/c2-1(3,4)8(5,6)7/h(H,5,6,7)",ITMCEJHCFYSIIV-UHFFFAOYSA-N,1.3531000000000002,149.95984955199998
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C9H7ClFNO3/c10-5-1-2-7(11)6(3-5)9(15)12-4-8(13)14/h1-3H,4H2,(H,12,15)(H,13,14)",DBKXGICEMBTQMH-UHFFFAOYSA-N,O=C(C1=CC(Cl)=CC=C1F)NCC(O)=O,,,C9H7ClFNO3,231.00984898399997,1.5775000000000001,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C17H21ClFN3O8S/c18-8-3-7(16(27)28)9(19)4-12(8)31-6-11(15(26)21-5-14(24)25)22-13(23)2-1-10(20)17(29)30/h3-4,7,10-12H,1-2,5-6,20H2,(H,21,26)(H,22,23)(H,24,25)(H,27,28)(H,29,30)",KQCXDXPFQBHRBV-UHFFFAOYSA-N,O=C(O)C1C=C(Cl)C(C=C1F)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,,,C17H21ClFN3O8S,481.072191532,-1.0581000000000003,2,2,2,BTM00002,BTM00002,GSH-conjugation of benzene substituted with an electron donating group,BTMR0236,EC 2.5.1.18,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C14H17ClFNO4/c1-17(2,3)8-10(7-13(18)19)21-14(20)11-6-9(15)4-5-12(11)16/h4-6,10H,7-8H2,1-3H3",JLQZZSOUPSZREF-UHFFFAOYSA-N,O=C(C1=CC(Cl)=CC=C1F)OC(C[N+](C)(C)C)CC([O-])=O,,,C14H17ClFNO4,317.083013924,0.3943999999999997,0,0,0,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C7H4ClFO3/c8-3-1-2-4(9)5(6(3)10)7(11)12/h1-2,10H,(H,11,12)",WBZAQRVNIFVIIN-UHFFFAOYSA-N,O=C(O)C1=C(C(Cl)=CC=C1F)O,,,C7H4ClFO3,189.98329988799998,2.0369,0,0,0,BTM00004,BTM00004,Hydroxylation of aromatic carbon ortho to halide group AndFromCyProduct,N/A,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C7H4ClFO3/c8-4-1-3(7(11)12)5(9)2-6(4)10/h1-2,10H,(H,11,12)",ISGXYLFASMHVRF-UHFFFAOYSA-N,O=C(O)C1=CC(Cl)=C(C=C1F)O,,,C7H4ClFO3,189.98329988799998,2.0369,0,0,0,BTM00005,BTM00005,Hydroxylation of aromatic carbon ortho to halide group AndFromCyProduct,N/A,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C7H4ClFO3/c8-3-1-4(7(11)12)6(9)5(10)2-3/h1-2,10H,(H,11,12)",NSKIMQDDGCAPOO-UHFFFAOYSA-N,O=C(O)C1=CC(Cl)=CC(=C1F)O,,,C7H4ClFO3,189.98329988799998,2.0369,0,0,0,BTM00006,BTM00006,Hydroxylation of aromatic carbon ortho to halide group AndFromCyProduct,N/A,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C13H12ClFO8/c14-4-1-2-6(15)5(3-4)12(21)23-13-9(18)7(16)8(17)10(22-13)11(19)20/h1-3,7-10,13,16-18H,(H,19,20)",WXPRHBQYXCBZAH-UHFFFAOYSA-N,O=C(OC1OC(C(O)C(O)C1O)C(O)=O)C2=CC(Cl)=CC=C2F,,,C13H12ClFO8,350.020473244,0.6088,0,1,1,BTM00007,BTM00007,O-Glucuronidation of aromatic acid,BTMR0168,EC 2.4.1.17,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C9H7ClFNO3/c10-5-1-2-7(11)6(3-5)9(15)12-4-8(13)14/h1-3H,4H2,(H,12,15)(H,13,14)",DBKXGICEMBTQMH-UHFFFAOYSA-N,O=C(C1=CC(Cl)=CC=C1F)NCC(O)=O,,,C9H7ClFNO3,231.00984898399997,1.5775000000000001,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C17H21ClFN3O8S/c18-8-3-7(16(27)28)9(19)4-12(8)31-6-11(15(26)21-5-14(24)25)22-13(23)2-1-10(20)17(29)30/h3-4,7,10-12H,1-2,5-6,20H2,(H,21,26)(H,22,23)(H,24,25)(H,27,28)(H,29,30)",KQCXDXPFQBHRBV-UHFFFAOYSA-N,O=C(O)C1C=C(Cl)C(C=C1F)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,,,C17H21ClFN3O8S,481.072191532,-1.0581000000000003,2,2,2,BTM00002,BTM00002,GSH-conjugation of benzene substituted with an electron donating group,BTMR0236,EC 2.5.1.18,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C14H17ClFNO4/c1-17(2,3)8-10(7-13(18)19)21-14(20)11-6-9(15)4-5-12(11)16/h4-6,10H,7-8H2,1-3H3",JLQZZSOUPSZREF-UHFFFAOYSA-N,O=C(C1=CC(Cl)=CC=C1F)OC(C[N+](C)(C)C)CC([O-])=O,,,C14H17ClFNO4,317.083013924,0.3943999999999997,0,0,0,BTM00003,BTM00003,Carnitine conjugation,BTMR1324,EC 2.3.1.7,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C7H4ClFO3/c8-3-1-2-4(9)5(6(3)10)7(11)12/h1-2,10H,(H,11,12)",WBZAQRVNIFVIIN-UHFFFAOYSA-N,O=C(O)C1=C(C(Cl)=CC=C1F)O,,,C7H4ClFO3,189.98329988799998,2.0369,0,0,0,BTM00004,BTM00004,Hydroxylation of aromatic carbon ortho to halide group AndFromCyProduct,N/A,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C7H4ClFO3/c8-4-1-3(7(11)12)5(9)2-6(4)10/h1-2,10H,(H,11,12)",ISGXYLFASMHVRF-UHFFFAOYSA-N,O=C(O)C1=CC(Cl)=C(C=C1F)O,,,C7H4ClFO3,189.98329988799998,2.0369,0,0,0,BTM00005,BTM00005,Hydroxylation of aromatic carbon ortho to halide group AndFromCyProduct,N/A,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C7H4ClFO3/c8-3-1-4(7(11)12)6(9)5(10)2-3/h1-2,10H,(H,11,12)",NSKIMQDDGCAPOO-UHFFFAOYSA-N,O=C(O)C1=CC(Cl)=CC(=C1F)O,,,C7H4ClFO3,189.98329988799998,2.0369,0,0,0,BTM00006,BTM00006,Hydroxylation of aromatic carbon ortho to halide group AndFromCyProduct,N/A,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
"InChI=1S/C13H12ClFO8/c14-4-1-2-6(15)5(3-4)12(21)23-13-9(18)7(16)8(17)10(22-13)11(19)20/h1-3,7-10,13,16-18H,(H,19,20)",WXPRHBQYXCBZAH-UHFFFAOYSA-N,O=C(OC1OC(C(O)C(O)C1O)C(O)=O)C2=CC(Cl)=CC=C2F,,,C13H12ClFO8,350.020473244,0.6088,0,1,1,BTM00007,BTM00007,O-Glucuronidation of aromatic acid,BTMR0168,EC 2.4.1.17,HUMAN,,O=C(O)C1=CC(Cl)=CC=C1F,"InChI=1S/C7H4ClFO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,(H,10,11)",WGAVMKXCDMQVNF-UHFFFAOYSA-N,,173.9883
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C6H5ClF3NO2/c7-4(5(12)13)1-3(2-11)6(8,9)10/h1-2H,11H2,(H,12,13)/b3-2?,4-1-",HSPVFMBAURPJGS-BEECQMCYSA-N,O=C(C(=CC(=CN)C(F)(F)F)Cl)O,,,C6H5ClF3NO2,214.99609074,0.6961000000000002,0,0,0,BTM00001,BTM00001,Hydrolysis of cyclic secondary carboxamide,BTMR0092,EC 3.5.2.X,HUMAN,,O=C1NC=C(C(F)(F)F)C=C1Cl,"InChI=1S/C6H3ClF3NO/c7-4-1-3(6(8,9)10)2-11-5(4)12/h1-2H,(H,11,12)",AJPOOWWMZOPUCG-UHFFFAOYSA-N,,196.9855
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C17H21FN4O9S2/c18-9-4-12(8(5-19)3-13(9)33(29,30)31)32-7-11(16(26)21-6-15(24)25)22-14(23)2-1-10(20)17(27)28/h3-4,10-13H,1-2,6-7,20H2,(H,21,26)(H,22,23)(H,24,25)(H,27,28)(H,29,30,31)",HWRRPMWRDBFVID-UHFFFAOYSA-N,N#CC=1C(C=C(F)C(S(=O)(=O)O)C1)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,,,C17H21FN4O9S2,508.073398472,-2.1390999999999996,3,2,2,BTM00001,BTM00001,GSH-conjugation of benzene substituted with an electron donating group,BTMR0236,EC 2.5.1.18,HUMAN,,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1,"InChI=1S/C7H4FNO3S/c8-6-2-1-5(4-9)3-7(6)13(10,11)12/h1-3H,(H,10,11,12)",DZBPRUJOYKPKQE-UHFFFAOYSA-N,,200.9895
"InChI=1S/C7H4FNO4S/c8-7-5(10)1-4(3-9)2-6(7)14(11,12)13/h1-2,10H,(H,11,12,13)",JJKGEAGHVRVSFQ-UHFFFAOYSA-N,N#CC1=CC(=C(F)C(S(=O)(=O)O)=C1)O,,,C7H4FNO4S,216.984506828,0.6103999999999998,0,0,0,BTM00002,BTM00002,Hydroxylation of aromatic carbon ortho to halide group AndFromCyProduct,N/A,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1,"InChI=1S/C7H4FNO3S/c8-6-2-1-5(4-9)3-7(6)13(10,11)12/h1-3H,(H,10,11,12)",DZBPRUJOYKPKQE-UHFFFAOYSA-N,,200.9895
"InChI=1S/C7H4FNO4S/c8-5-2-6(10)4(3-9)1-7(5)14(11,12)13/h1-2,10H,(H,11,12,13)",JAXAOAPSFOZOPN-UHFFFAOYSA-N,N#CC1=C(C=C(F)C(S(=O)(=O)O)=C1)O,,,C7H4FNO4S,216.984506828,0.6103999999999998,0,0,0,BTM00003,BTM00003,Hydroxylation of aromatic carbon meta to halide group,BTMR1039,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1,"InChI=1S/C7H4FNO3S/c8-6-2-1-5(4-9)3-7(6)13(10,11)12/h1-3H,(H,10,11,12)",DZBPRUJOYKPKQE-UHFFFAOYSA-N,,200.9895
"InChI=1S/C7H4FNO4S/c8-5-2-1-4(3-9)6(10)7(5)14(11,12)13/h1-2,10H,(H,11,12,13)",MYRIHTDROXPYIY-UHFFFAOYSA-N,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1O,,,C7H4FNO4S,216.98450682799998,0.6103999999999998,0,0,0,BTM00004,BTM00004,Hydroxylation of aromatic carbon meta to halide group,BTMR1039,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1,"InChI=1S/C7H4FNO3S/c8-6-2-1-5(4-9)3-7(6)13(10,11)12/h1-3H,(H,10,11,12)",DZBPRUJOYKPKQE-UHFFFAOYSA-N,,200.9895
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C17H21FN4O9S2/c18-9-4-12(8(5-19)3-13(9)33(29,30)31)32-7-11(16(26)21-6-15(24)25)22-14(23)2-1-10(20)17(27)28/h3-4,10-13H,1-2,6-7,20H2,(H,21,26)(H,22,23)(H,24,25)(H,27,28)(H,29,30,31)",HWRRPMWRDBFVID-UHFFFAOYSA-N,N#CC=1C(C=C(F)C(S(=O)(=O)O)C1)SCC(NC(=O)CCC(N)C(O)=O)C(=O)NCC(O)=O,,,C17H21FN4O9S2,508.073398472,-2.1390999999999996,3,2,2,BTM00001,BTM00001,GSH-conjugation of benzene substituted with an electron donating group,BTMR0236,EC 2.5.1.18,HUMAN,,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1,"InChI=1S/C7H4FNO3S/c8-6-2-1-5(4-9)3-7(6)13(10,11)12/h1-3H,(H,10,11,12)",DZBPRUJOYKPKQE-UHFFFAOYSA-N,,200.9895
"InChI=1S/C7H4FNO4S/c8-7-5(10)1-4(3-9)2-6(7)14(11,12)13/h1-2,10H,(H,11,12,13)",JJKGEAGHVRVSFQ-UHFFFAOYSA-N,N#CC1=CC(=C(F)C(S(=O)(=O)O)=C1)O,,,C7H4FNO4S,216.984506828,0.6103999999999998,0,0,0,BTM00002,BTM00002,Hydroxylation of aromatic carbon ortho to halide group AndFromCyProduct,N/A,"CYP1A2
CYP2A6
CYP2B6
CYP2C8
CYP2C9
CYP2C19
CYP2D6
CYP2E1
CYP3A4",HUMAN,,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1,"InChI=1S/C7H4FNO3S/c8-6-2-1-5(4-9)3-7(6)13(10,11)12/h1-3H,(H,10,11,12)",DZBPRUJOYKPKQE-UHFFFAOYSA-N,,200.9895
"InChI=1S/C7H4FNO4S/c8-5-2-6(10)4(3-9)1-7(5)14(11,12)13/h1-2,10H,(H,11,12,13)",JAXAOAPSFOZOPN-UHFFFAOYSA-N,N#CC1=C(C=C(F)C(S(=O)(=O)O)=C1)O,,,C7H4FNO4S,216.984506828,0.6103999999999998,0,0,0,BTM00003,BTM00003,Hydroxylation of aromatic carbon meta to halide group,BTMR1039,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1,"InChI=1S/C7H4FNO3S/c8-6-2-1-5(4-9)3-7(6)13(10,11)12/h1-3H,(H,10,11,12)",DZBPRUJOYKPKQE-UHFFFAOYSA-N,,200.9895
"InChI=1S/C7H4FNO4S/c8-5-2-1-4(3-9)6(10)7(5)14(11,12)13/h1-2,10H,(H,11,12,13)",MYRIHTDROXPYIY-UHFFFAOYSA-N,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1O,,,C7H4FNO4S,216.98450682799998,0.6103999999999998,0,0,0,BTM00004,BTM00004,Hydroxylation of aromatic carbon meta to halide group,BTMR1039,"CYP2A6
CYP2B6
CYP2C9
CYP2C19
CYP2E1
CYP3A4",HUMAN,,N#CC1=CC=C(F)C(S(=O)(=O)O)=C1,"InChI=1S/C7H4FNO3S/c8-6-2-1-5(4-9)3-7(6)13(10,11)12/h1-3H,(H,10,11,12)",DZBPRUJOYKPKQE-UHFFFAOYSA-N,,200.9895
InChI,InChIKey,SMILES,Synonyms,PUBCHEM_CID,Molecular formula,Major Isotope Mass,ALogP,Lipinski_Violations,Insecticide_Likeness_Violations,Post_Em_Herbicide_Likeness_Violations,Metabolite ID,cdk:Title,Reaction,Reaction ID,Enzyme(s),Biosystem,Precursor ID,Precursor SMILES,Precursor InChI,Precursor InChIKey,Precursor ALogP,Precursor Major Isotope Mass
"InChI=1S/C11H13ClF3NO3/c1-10(2)5(3-6(12)11(13,14)15)8(10)9(19)16-4-7(17)18/h3,5,8H,4H2,1-2H3,(H,16,19)(H,17,18)",UHTIWRVVUHYAKW-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)NCC(O)=O,,,C11H13ClF3NO3,299.05360561599997,1.8034999999999992,0,0,0,BTM00001,BTM00001,Glycine conjugation,BTMR1325,EC 2.3.1.13,HUMAN,,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)O,"InChI=1S/C9H10ClF3O2/c1-8(2)4(6(8)7(14)15)3-5(10)9(11,12)13/h3-4,6H,1-2H3,(H,14,15)",SPVZAYWHHVLPBN-UHFFFAOYSA-N,,242.0321
"InChI=1S/C15H18ClF3O8/c1-14(2)4(3-5(16)15(17,18)19)6(14)12(25)27-13-9(22)7(20)8(21)10(26-13)11(23)24/h3-4,6-10,13,20-22H,1-2H3,(H,23,24)",FLIWWWCXNBYZFA-UHFFFAOYSA-N,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC2OC(C(O)C(O)C2O)C(O)=O,,,C15H18ClF3O8,418.064229876,0.8347999999999989,0,1,1,BTM00002,BTM00002,O-Glucuronidation of aliphatic acid,BTMR0167,EC 2.4.1.17,HUMAN,,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)O,"InChI=1S/C9H10ClF3O2/c1-8(2)4(6(8)7(14)15)3-5(10)9(11,12)13/h3-4,6H,1-2H3,(H,14,15)",SPVZAYWHHVLPBN-UHFFFAOYSA-N,,242.0321
